trait,chr,block_id,m,candidate,min_eig_pre,min_eig_post
VTE,22,11,321,AMR,-0.0136481746772746,-3.03539444412447e-15
VTE,22,12,743,MELD_lambda0_afproj,-0.00416026425630617,-1.68019240724089e-15
VTE,22,12,743,MELD_lambda0_reportN,-0.00412479887752202,-1.28726686191851e-15
VTE,22,12,743,MELD_lambda0_equal,-0.00150172068906362,-6.1390739072982e-16
VTE,22,12,743,MELD_lambda1_afproj,-0.00408365108501343,-2.60125891549408e-15
VTE,22,12,743,EUR,-0.00702893900108557,-2.62612496428298e-15
VTE,22,12,743,EAS,-0.0065922936176221,-2.75272666077864e-15
VTE,22,12,743,AFR,-0.00906700140022298,-2.4921416630021e-15
VTE,22,12,743,CSA,-0.0090577794803813,-2.88792329436948e-15
VTE,22,12,743,AMR,-0.0206320150385171,-8.03324302266014e-15
VTE,22,13,496,MELD_lambda0_afproj,-0.0164052562772905,-2.19402714393843e-15
VTE,22,13,496,MELD_lambda0_reportN,-0.0162113056478972,-1.40298401713863e-15
VTE,22,13,496,MELD_lambda0_equal,-0.00881575385964393,-1.03156006128484e-15
VTE,22,13,496,MELD_lambda1_afproj,-0.0160647076733949,-1.73206945275438e-15
VTE,22,13,496,EUR,-0.0266429902669248,-3.54896400640226e-15
VTE,22,13,496,EAS,-0.0168675419512606,-3.2472184633089e-15
VTE,22,13,496,AFR,-0.0324355148141484,-1.4743688986003e-15
VTE,22,13,496,CSA,-0.0236641323382534,-4.55913207944347e-15
VTE,22,13,496,AMR,-0.0541942005217085,-4.47583013022831e-15
VTE,22,14,635,MELD_lambda0_afproj,-0.0246476162939728,-2.20703874052673e-15
VTE,22,14,635,MELD_lambda0_reportN,-0.0245613016054728,-1.81340578782705e-15
VTE,22,14,635,MELD_lambda0_equal,-0.00781637045169318,-1.21159222593038e-15
VTE,22,14,635,MELD_lambda1_afproj,-0.0239607785610962,-1.84718325355167e-15
VTE,22,14,635,EUR,-0.0369035554611507,-5.84471274775895e-15
VTE,22,14,635,EAS,-0.0266162623332147,-4.6477382381729e-15
VTE,22,14,635,AFR,-0.0485964914367145,-3.47410816863262e-15
VTE,22,14,635,CSA,-0.0342000760377879,-3.85315858002985e-15
VTE,22,14,635,AMR,-0.0536454416944042,-5.54490891855246e-15
VTE,22,15,476,MELD_lambda0_afproj,-0.00385280376337022,-1.7391232203548e-15
VTE,22,15,476,MELD_lambda0_reportN,-0.00378095466255805,-2.18493980847311e-15
VTE,22,15,476,MELD_lambda0_equal,-0.000416797934650427,-1.47282953502826e-15
VTE,22,15,476,MELD_lambda1_afproj,-0.00381204386419279,-2.22645398913379e-15
VTE,22,15,476,EUR,-0.00694179426853213,-3.65927711912409e-15
VTE,22,15,476,EAS,-0.00412067349338223,-5.85865827373405e-15
VTE,22,15,476,AFR,-0.00284260062254417,-9.09291046569126e-16
VTE,22,15,476,CSA,-0.00522386920667692,-4.84994421788096e-15
VTE,22,15,476,AMR,-0.00569866011878964,-3.090564305567e-15
VTE,22,16,288,MELD_lambda0_afproj,-0.0013409330782394,-6.76232908641383e-16
VTE,22,16,288,MELD_lambda0_reportN,-0.00129031399629005,-1.48409590314422e-15
VTE,22,16,288,MELD_lambda0_equal,-6.53486399762122e-05,-1.69250228378521e-16
VTE,22,16,288,MELD_lambda1_afproj,-0.00128517099918749,-5.93000894632277e-16
VTE,22,16,288,EUR,-0.00292137797556275,-1.27221289868233e-15
VTE,22,16,288,EAS,-0.0119093015541353,-1.59001320852105e-15
VTE,22,16,288,AFR,-0.000970288842293576,-3.10048189345551e-16
VTE,22,16,288,CSA,-0.00557197508652671,-1.63235384128662e-15
VTE,22,16,288,AMR,-0.0114658535755691,-1.2434087752165e-15
VTE,22,17,427,MELD_lambda0_afproj,-0.00950476284960713,-2.80494637473696e-15
VTE,22,17,427,MELD_lambda0_reportN,-0.00883201225944089,-2.78002057249496e-15
VTE,22,17,427,MELD_lambda0_equal,-0.00107512765496963,-1.83110399898549e-15
VTE,22,17,427,MELD_lambda1_afproj,-0.00918746864003788,-3.99496665524466e-15
VTE,22,17,427,EUR,-0.0176962313418687,-1.14766387756682e-14
VTE,22,17,427,EAS,-0.0278014322911312,-7.39546108812788e-15
VTE,22,17,427,AFR,-0.0242178462811004,-3.76005656497562e-15
VTE,22,17,427,CSA,-0.0127469716463936,-5.42302433543642e-15
VTE,22,17,427,AMR,-0.01614486065838,-1.29303589261207e-14
VTE,22,18,326,MELD_lambda0_afproj,-0.000934870432252849,-7.01806612932264e-16
VTE,22,18,326,MELD_lambda0_reportN,-0.000914384359706423,-5.15122175225463e-16
VTE,22,18,326,MELD_lambda0_equal,-0.000284712995155469,-5.11252400818476e-16
VTE,22,18,326,MELD_lambda1_afproj,-0.000856731075767032,-2.61187286413883e-15
VTE,22,18,326,EUR,-0.00221587318970012,-2.45656706055267e-15
VTE,22,18,326,EAS,-0.00577305634859123,-2.90252873893295e-15
VTE,22,18,326,AFR,-0.00535166023913413,-7.99857812323531e-16
VTE,22,18,326,CSA,-0.00296368092258473,-1.58852594886215e-15
VTE,22,18,326,AMR,-0.00701337433058995,-2.74944773214849e-15
VTE,22,19,560,MELD_lambda0_afproj,-0.00816327471442837,-2.42456629041602e-15
VTE,22,19,560,MELD_lambda0_reportN,-0.00815357923026904,-2.31945725494e-15
VTE,22,19,560,MELD_lambda0_equal,-0.000375018620902807,-1.86126491020598e-15
VTE,22,19,560,MELD_lambda1_afproj,-0.00802194169975166,-2.4120255723783e-15
VTE,22,19,560,EUR,-0.0129862306843153,-6.83438644231961e-15
VTE,22,19,560,EAS,-0.0142928945637299,-5.02024948358533e-15
VTE,22,19,560,AFR,-0.00965425342958393,-1.56489109907826e-15
VTE,22,19,560,CSA,-0.0115548420204129,-4.31497264712978e-15
VTE,22,19,560,AMR,-0.0163953248107837,-5.95631188793418e-15
VTE,22,20,506,MELD_lambda0_afproj,-0.0300186536595758,-2.02418328700113e-15
VTE,22,20,506,MELD_lambda0_reportN,-0.0302021347486784,-1.2426056541893e-15
VTE,22,20,506,MELD_lambda0_equal,-0.0103257430407038,-4.22033782944171e-16
VTE,22,20,506,MELD_lambda1_afproj,-0.0282747070752642,-2.04171012907746e-15
VTE,22,20,506,EUR,-0.0473889552953628,-2.51531755571858e-15
VTE,22,20,506,EAS,-0.0863598134006866,-3.06046653555084e-15
VTE,22,20,506,AFR,-0.234835177132838,-2.65877618658942e-15
VTE,22,20,506,CSA,-0.0950374257252141,-2.00801362596909e-15
VTE,22,20,506,AMR,-0.118204402828345,-3.25838050439744e-15
VTE,22,21,318,MELD_lambda0_afproj,-0.00120789048709805,-7.721442769481e-16
VTE,22,21,318,MELD_lambda0_reportN,-0.00116351787883631,-1.57910930708852e-16
VTE,22,21,318,MELD_lambda0_equal,-5.7939669458246e-05,-3.74703436349571e-16
VTE,22,21,318,MELD_lambda1_afproj,-0.00117229565482518,-1.06623411448572e-15
VTE,22,21,318,EUR,-0.00226838740662256,-1.34237495300974e-15
VTE,22,21,318,EAS,-0.00238879174116594,-1.98892596049335e-15
VTE,22,21,318,AFR,-1.30804243003206e-15,-3.42441970506437e-16
VTE,22,21,318,CSA,-0.0010903344691785,-9.92496121352334e-16
VTE,22,21,318,AMR,-0.000600106007978105,-7.41566990198531e-16
VTE,22,22,560,MELD_lambda0_afproj,-0.0200188449380991,-7.78608455971244e-16
VTE,22,22,560,MELD_lambda0_reportN,-0.0194119610600572,-1.36697689860559e-15
VTE,22,22,560,MELD_lambda0_equal,-0.00312403691890123,-2.82907365338941e-16
VTE,22,22,560,MELD_lambda1_afproj,-0.0193173023983376,-1.61788769576119e-15
VTE,22,22,560,EUR,-0.0308144043651654,-4.49545700895322e-15
VTE,22,22,560,EAS,-0.0345813784714152,-2.72776296993878e-15
VTE,22,22,560,AFR,-0.0189550780026693,-5.03288882219471e-16
VTE,22,22,560,CSA,-0.0379865235839017,-2.20748668739374e-15
VTE,22,22,560,AMR,-0.0637905327678669,-4.18842272172728e-15
VTE,22,23,478,MELD_lambda0_afproj,-0.0840246120138469,-1.20783467569314e-15
VTE,22,23,478,MELD_lambda0_reportN,-0.0840408899180161,-1.44507496356219e-15
VTE,22,23,478,MELD_lambda0_equal,-0.0386921728644508,-9.89314067221481e-16
VTE,22,23,478,MELD_lambda1_afproj,-0.0764616419092448,-1.00254182119346e-15
VTE,22,23,478,EUR,-0.116838847018719,-1.2449923267888e-15
VTE,22,23,478,EAS,-0.0284086448334155,-1.83981812327823e-15
VTE,22,23,478,AFR,-0.424253161695025,-7.55059226433077e-16
VTE,22,23,478,CSA,-0.0536132616460837,-1.87083718394425e-15
VTE,22,23,478,AMR,-0.358991496533268,-1.93907015212006e-15
VTE,22,24,394,MELD_lambda0_afproj,-0.00378169978205522,-9.63874300661629e-16
VTE,22,24,394,MELD_lambda0_reportN,-0.0036865337760137,-1.28512629942565e-15
VTE,22,24,394,MELD_lambda0_equal,-0.00257599695691426,-1.84804347912326e-15
VTE,22,24,394,MELD_lambda1_afproj,-0.00369823071690317,-1.21335015650794e-15
VTE,22,24,394,EUR,-0.00567386380625329,-2.69184363155994e-15
VTE,22,24,394,EAS,-0.0155632774005356,-1.92732533756199e-15
VTE,22,24,394,AFR,-0.00900797577758204,-3.12680309869195e-15
VTE,22,24,394,CSA,-0.00795675155372056,-2.19348333916234e-15
VTE,22,24,394,AMR,-0.0156830642102718,-1.42067163308978e-15
