trait,sweep_kind,sweep_id,delta,comparison,mean_diff,sd,lo95,hi95
IPF,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00127871137159929,0.00165285539207205,-0.00448970543802202,0.00219475695232183
IPF,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − EUR,0.109708600321607,0.00844094687129269,0.0929425523009657,0.12641001583623
IPF,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − EAS,0.238040204645478,0.0168740632693935,0.205378822022587,0.271120319801681
IPF,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − AFR,0.195367205068429,0.0129643276802643,0.168367913997643,0.219080647973324
IPF,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − AMR,0.148151665771355,0.0157876649226747,0.116917989402699,0.179834974657596
IPF,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.00692812842704297,0.00513876819240425,-0.00317184560609237,0.0169941126187786
IPF,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0842261620280831,0.00774632139034216,0.0691490308451387,0.0996281586993206
IPF,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00198178535946938,0.000892595695553706,-0.00382582037192023,-0.000348225002365466
IPF,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − EUR,0.0755869199504748,0.00767721015836611,0.0609080771309182,0.0916028690899972
IPF,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − EAS,0.180597671397503,0.0109909058396684,0.158740274821798,0.202511666809019
IPF,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − AFR,0.150901997563673,0.00948091965773766,0.131022090019203,0.167927468912357
IPF,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − AMR,0.111944867079257,0.0106163018700485,0.091814400905417,0.133389828518146
IPF,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.00846269178291191,0.00431829810937058,-0.000131878102085123,0.0170585719624407
IPF,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0649216831885135,0.00734833658990508,0.0517764682774496,0.0803975719854663
IPF,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00218943021171635,0.000866682410955956,-0.00395250210671608,-0.000586843541072774
IPF,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − EUR,0.140728741508847,0.0206831597759217,0.100211017995991,0.180850964936093
IPF,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − EAS,0.315677055192701,0.0282424976047212,0.258049683710481,0.368322144341619
IPF,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − AFR,0.255576217109314,0.0226886770997554,0.211316040372543,0.300057073378712
IPF,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − AMR,0.165010355018246,0.0192408815332567,0.128052695154524,0.203688268781927
IPF,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0319220065267518,0.00918758673544266,-0.0507358037374544,-0.0143310189466661
IPF,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.1217465891025,0.0162621514152653,0.0900581731903125,0.153200367448372
IPF,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda1_true − MELD_lambda0_true,0.00112373153904051,0.00141650794980137,-0.00162732408677824,0.0038131521417755
IPF,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − EUR,0.0601554262049694,0.00732401114496196,0.0457987238530477,0.0740456535874129
IPF,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − EAS,0.17320946068923,0.0155005401016262,0.143862487579316,0.202180093616613
IPF,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − AFR,0.20963293133173,0.0208572973325809,0.168740926944762,0.251058335247276
IPF,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − AMR,0.121067072995938,0.0155596252161658,0.0916342028060487,0.151769538731154
IPF,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − MELD_lambda0_equal,-0.0033149007995194,0.00454559614949497,-0.0114888485084081,0.00601674369581365
IPF,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.109095592759305,0.0112627207156019,0.0864498284739414,0.130419439115709
IPF,EUR_AFR,EUR_AFR_10,0.01,MELD_lambda1_true − MELD_lambda0_true,-5.55367049012925e-05,0.00107906542380752,-0.00213524562565033,0.00211903761886246
IPF,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − EUR,0.0384869679509707,0.00577213273671319,0.0276339982462433,0.0505133040461263
IPF,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − EAS,0.124655254639506,0.0130473836560879,0.0986919319847955,0.14921535812117
IPF,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − AFR,0.163364442356488,0.0140958907857705,0.135180997771712,0.189255830658641
IPF,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − AMR,0.0973308763520625,0.0129480123227517,0.0729365042270378,0.123339281831183
IPF,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.00122892024555649,0.00411275767992376,-0.00670578208545671,0.0096373745890954
IPF,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0947730875730809,0.00978722222772607,0.0759765612939653,0.114081298350632
IPF,EUR_AFR,EUR_AFR_10,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00084738238812533,0.000935631115473674,-0.00273219070760087,0.000881141659547286
IPF,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − EUR,-1.83915491312486e-14,1.23235715059955e-14,-4.25918717534435e-14,4.31979589824587e-15
IPF,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − EAS,0.251571652406143,0.0199086169025138,0.211299856702934,0.289517845442464
IPF,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − AFR,0.360933919636743,0.0223128336713088,0.32095243428313,0.406232230355563
IPF,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − AMR,0.109316106045722,0.0177615573459564,0.0750778980973904,0.144536037834333
IPF,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.018219456110135,0.0118285801607743,-0.0413510851319048,0.00546303304409946
IPF,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_AFR,EUR_AFR_11,0.001,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
IPF,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − EUR,2.44368884999857e-16,7.1517053910189e-16,-1.15425935321767e-15,1.59529681765781e-15
IPF,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − EAS,0.146306782338317,0.0145538435509577,0.117908722063049,0.173335005890646
IPF,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − AFR,0.298068821490607,0.0227431604922824,0.254693911289601,0.343171282746565
IPF,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − AMR,0.0944644030521999,0.0141180224239381,0.0669034866939501,0.12151719870631
IPF,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0243596955088085,0.00555037558209285,0.0141932917933732,0.0357098543658995
IPF,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_AFR,EUR_AFR_11,0.01,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
IPF,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − EUR,1.44929142161851e-16,1.87722644809568e-16,-2.12264967994685e-16,5.08263257671398e-16
IPF,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − EAS,0.114520440533809,0.0131075835695745,0.0900288890771862,0.140496523668556
IPF,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − AFR,0.223126713406264,0.0187948512381061,0.186308731641405,0.259911760880829
IPF,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − AMR,0.080566219026994,0.0102010279959194,0.0608141362908749,0.0996796446946187
IPF,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0255658346201162,0.00480019361866814,0.0171037489950794,0.0355866994742435
IPF,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_AFR,EUR_AFR_11,0.1,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
IPF,EUR_EAS,EUR_EAS_01,0.001,MELD_lambda0_true − EUR,0.247449530531441,0.0176166011529675,0.21470680821208,0.282402841824935
IPF,EUR_EAS,EUR_EAS_01,0.001,MELD_lambda0_true − EAS,-1.17473430816718e-14,1.24547315693887e-14,-3.65513973112791e-14,1.14529449117657e-14
IPF,EUR_EAS,EUR_EAS_01,0.001,MELD_lambda0_true − AFR,0.439445563155089,0.0217114449922911,0.3960702679258,0.480640041653847
IPF,EUR_EAS,EUR_EAS_01,0.001,MELD_lambda0_true − AMR,0.217095879116768,0.0181190459102025,0.181760347775433,0.251877717924657
IPF,EUR_EAS,EUR_EAS_01,0.001,MELD_lambda0_true − MELD_lambda0_equal,0.035722771949002,0.0114511379702351,0.0133711914657864,0.0583090632114848
IPF,EUR_EAS,EUR_EAS_01,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.247449530531438,0.0169842865446236,0.21448811175589,0.281482632483634
IPF,EUR_EAS,EUR_EAS_01,0.001,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
IPF,EUR_EAS,EUR_EAS_01,0.01,MELD_lambda0_true − EUR,0.163850735425022,0.0120476556340273,0.140876722214427,0.1882099194673
IPF,EUR_EAS,EUR_EAS_01,0.01,MELD_lambda0_true − EAS,1.93624240837306e-16,8.4630998481949e-16,-1.51532218186752e-15,1.77629581849547e-15
IPF,EUR_EAS,EUR_EAS_01,0.01,MELD_lambda0_true − AFR,0.346754482001679,0.0231153662974766,0.302219900906045,0.390544130536318
IPF,EUR_EAS,EUR_EAS_01,0.01,MELD_lambda0_true − AMR,0.170322293568648,0.0159333296334353,0.138823199903955,0.201569448752922
IPF,EUR_EAS,EUR_EAS_01,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0526802404330964,0.00797213375343182,0.0372316329242239,0.0685530545466985
IPF,EUR_EAS,EUR_EAS_01,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.163850735425021,0.011886466512968,0.141203382401915,0.186286439370061
IPF,EUR_EAS,EUR_EAS_01,0.01,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
IPF,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − EUR,0.129364207905387,0.00852773868113488,0.112457406057225,0.146004575537917
IPF,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − EAS,4.35134272644907e-16,4.34426096706211e-16,-3.05633463398443e-16,1.38926667244585e-15
IPF,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − AFR,0.266025908999216,0.0173293510443864,0.232509843219309,0.299653089351143
IPF,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − AMR,0.137553795372862,0.011708417613865,0.114333514965398,0.15919657878228
IPF,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0490359294283349,0.00625211664997389,0.0367456057829788,0.0612521071835277
IPF,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.129364207905386,0.00860141913676357,0.112475195161469,0.145982553016574
IPF,EUR_EAS,EUR_EAS_01,0.1,MELD_lambda1_true − MELD_lambda0_true,0,0,0,0
IPF,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − EUR,0.190158062338189,0.0189626956579734,0.153375387925582,0.22620056485107
IPF,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − EAS,0.0720340616541262,0.0111008369701353,0.0505868436181993,0.093161950115398
IPF,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − AFR,0.41424674665619,0.0288722997627636,0.354792092368139,0.468513867455438
IPF,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − AMR,0.213853305637428,0.0252201627775767,0.163588987819199,0.263099316576768
IPF,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − MELD_lambda0_equal,0.0125786945664954,0.0104583545617659,-0.00928227363475214,0.032156021565942
IPF,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_EAS,EUR_EAS_02,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00099283577181811,0.00114818932615588,-0.00358240576040325,0.00097980404649452
IPF,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − EUR,0.123744527009776,0.011303965375554,0.101979096085423,0.146065442611648
IPF,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − EAS,0.0372608821894787,0.00702592172246446,0.0237452565545737,0.0507118847832673
IPF,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − AFR,0.338385017656507,0.0250627983344683,0.286994823532723,0.386999913542598
IPF,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − AMR,0.148721118456266,0.0155661202444799,0.119084973852557,0.178739604338692
IPF,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0323238537748263,0.00504080690728718,0.0217528209121472,0.0413120045202094
IPF,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_EAS,EUR_EAS_02,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00109806423765691,0.000826846656373386,-0.00276422478876564,0.000409672850134375
IPF,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − EUR,0.0882448628761662,0.00905175249248183,0.0714385483329871,0.107499354777944
IPF,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − EAS,0.0251093024975244,0.00557822049233422,0.0148646317394481,0.0364182039668296
IPF,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − AFR,0.267685734541655,0.0205400754493103,0.226234385874528,0.305176505842773
IPF,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − AMR,0.118755531165424,0.0115554628819422,0.0963490708834848,0.141698143789291
IPF,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0285577123582762,0.00459501419604463,0.0192339491847523,0.0372170608622065
IPF,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_EAS,EUR_EAS_02,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00173458420803951,0.000807529254827263,-0.00353611595515123,-0.000360614913439796
IPF,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − EUR,0.174470004658209,0.0142673860738984,0.147144723813833,0.202613520204835
IPF,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − EAS,0.101800538364213,0.0122830143097278,0.0765533096932248,0.125130774868107
IPF,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − AFR,0.428371644452446,0.0299287890134692,0.370392473889474,0.484728097829732
IPF,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − AMR,0.183997600833814,0.0268019180020756,0.133072211693452,0.23847457992826
IPF,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − MELD_lambda0_equal,0.0133131504301438,0.0133823285433361,-0.0114211653345884,0.0407124050953176
IPF,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.0970235632698202,0.0137186105202805,0.0712660137719228,0.125820123324076
IPF,EUR_EAS,EUR_EAS_03,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00449055808238325,0.00317616092047086,-0.0112703066727226,0.00070078201753492
IPF,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − EUR,0.105518253066089,0.00957056235433345,0.0879449413363719,0.124843935698682
IPF,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − EAS,0.0515151655545468,0.00610512583182876,0.0390830305442675,0.0635856221479227
IPF,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − AFR,0.34745826721899,0.0280899172331568,0.293940029986692,0.402529107626376
IPF,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − AMR,0.12701362848916,0.0167304413248153,0.0936485196781324,0.159335119673484
IPF,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0285397352132935,0.00729470779552066,0.0151336919839449,0.0434830552759807
IPF,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0674981773041909,0.00972466137430835,0.0492118089002555,0.0867656077757359
IPF,EUR_EAS,EUR_EAS_03,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00199382380792989,0.000961183749923365,-0.0039953079410359,-0.000231238972305315
IPF,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − EUR,0.0769937012452364,0.00764924971755654,0.0624732683730776,0.0920374734641363
IPF,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − EAS,0.0384649663639811,0.00465638294917032,0.0293280654128098,0.0473060233729276
IPF,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − AFR,0.261811249045645,0.0228845202528836,0.216965186620398,0.305723870437039
IPF,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − AMR,0.0964859542305663,0.0117889397775024,0.074146539355439,0.119418269555885
IPF,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0225523943410109,0.00531747095921686,0.0124191801693899,0.0331629050426339
IPF,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0524864892664414,0.00734565406143814,0.0382026090563392,0.0669277747114683
IPF,EUR_EAS,EUR_EAS_03,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00192142210801362,0.000863713260054777,-0.00368682204010832,-0.000371735453303036
IPF,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − EUR,0.13656008726361,0.0147322221093485,0.108194948684864,0.164991029365465
IPF,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − EAS,0.150255819629105,0.0169759224991677,0.116836288453814,0.183880373781178
IPF,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − AFR,0.382640060411968,0.027161076539484,0.323048882649977,0.431132653870936
IPF,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − AMR,0.182087224725386,0.0229144547075558,0.135523355553609,0.225222031764061
IPF,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.00804536305349651,0.0128580324089458,-0.0347911138477431,0.0154827043532765
IPF,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0.107989100595522,0.0173902153680628,0.0729246670907707,0.141701687266262
IPF,EUR_EAS,EUR_EAS_04,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00364067382683577,0.00259240831342355,-0.00936162203054015,0.000729326307187271
IPF,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − EUR,0.0856811016860682,0.00692489729767174,0.0716855838776273,0.0985295589303266
IPF,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − EAS,0.0748594817728524,0.009385276538913,0.056769821892595,0.0928297671450293
IPF,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − AFR,0.309398047645042,0.0223966664301985,0.264148378633898,0.352624944273891
IPF,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − AMR,0.123395779659041,0.0144100388242819,0.0966625096736859,0.15189583577417
IPF,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0180811023461246,0.00498502660223314,0.00845973633487322,0.0278218506711131
IPF,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0.0981667375982724,0.0117624969955809,0.0765747156741256,0.121771604512911
IPF,EUR_EAS,EUR_EAS_04,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00289990251737955,0.00116434592331853,-0.00536260078859439,-0.000829133530691274
IPF,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − EUR,0.0559067394083414,0.00473135846328444,0.046969215687916,0.0656031623314509
IPF,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − EAS,0.0469305770903748,0.00653574007137123,0.0343699451944518,0.0597775337453455
IPF,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − AFR,0.235345087870275,0.0177461718045037,0.198869322830413,0.268112606840667
IPF,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − AMR,0.0967068318753617,0.0104532597542224,0.075897422343774,0.11701430979646
IPF,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0181452631773903,0.00400799763745069,0.0100533387994432,0.0258493762466781
IPF,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0.0806023115587973,0.00884481320196041,0.0632399467151005,0.0982808081880324
IPF,EUR_EAS,EUR_EAS_04,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00341520299068556,0.00116447998061656,-0.0060519288253766,-0.00127579150127184
IPF,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − EUR,0.117235270855419,0.0155247023042824,0.0868772659950413,0.146517008435147
IPF,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − EAS,0.154956712297856,0.0138546456750374,0.129354245781897,0.183639445658068
IPF,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − AFR,0.36877486523729,0.0283578584132475,0.310811035169196,0.424016014486475
IPF,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − AMR,0.161003786129233,0.0175595658271356,0.128046418716087,0.196757340444463
IPF,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − MELD_lambda0_equal,-0.0146514343750462,0.00872266996041568,-0.0317579841950062,0.0026883905584862
IPF,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_EAS,EUR_EAS_05,0.001,MELD_lambda1_true − MELD_lambda0_true,-0.00417012946185156,0.00299611853986437,-0.0108767810184293,0.00105293222254978
IPF,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − EUR,0.0747430952822254,0.00817384872420097,0.0591596968613987,0.0907315861111036
IPF,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − EAS,0.0706259911216864,0.00668355369334843,0.0584985227386774,0.0847307908357252
IPF,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − AFR,0.317025515554325,0.0254462355475026,0.264311962800603,0.364969624978172
IPF,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − AMR,0.106887989052896,0.0116873690369241,0.0845629717997371,0.130251996942606
IPF,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − MELD_lambda0_equal,0.0174121830754182,0.0041626161072433,0.00970618956847412,0.0264454766685994
IPF,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_EAS,EUR_EAS_05,0.01,MELD_lambda1_true − MELD_lambda0_true,-0.00358640922709867,0.00122860698189074,-0.00629546683557541,-0.00141821215333507
IPF,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − EUR,0.0522118789292235,0.00683366240140764,0.039393205006053,0.0662221295940096
IPF,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − EAS,0.0551549792197576,0.00572121169153938,0.0441526353707109,0.0662698217056527
IPF,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − AFR,0.257115474973224,0.019344093319923,0.217998412536051,0.293524969173842
IPF,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − AMR,0.0853913344404939,0.00802800243421704,0.0701744740054967,0.101236752868406
IPF,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − MELD_lambda0_equal,0.0196881080149647,0.00369733535867133,0.0124110187192954,0.0268064675069495
IPF,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda0_true − MELD_lambda0_scrambled,0,0,0,0
IPF,EUR_EAS,EUR_EAS_05,0.1,MELD_lambda1_true − MELD_lambda0_true,-0.00410700994253702,0.00104558506243088,-0.006244665786234,-0.00211224409075153
IPF,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − EUR,0.0731406584814996,0.0140885161591033,0.0434096540226027,0.0996358683624529
IPF,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − EAS,0.169428510712344,0.014124022621913,0.142667824520619,0.198795123151589
IPF,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − AFR,0.367495883831371,0.0268288640810278,0.313352260137114,0.419595752215801
IPF,EUR_EAS,EUR_EAS_06,0.001,MELD_lambda0_true − AMR,0.159877574428871,0.0187123396165966,0.125059778235756,0.19721652501426
